1
50 1275
21 45 6175
21 46 8550
21 47 20710
21 48 3515
21 49 6555
21 50 6745
22 22 -815700
22 23 17550
22 24 35100
22 25 2250
22 26 8700
22 27 16650
22 28 4500
22 29 23550
22 30 5250
22 31 37950
22 32 31500
22 33 25800
22 34 5250
22 35 37350
22 36 8400
22 37 5700
22 38 17400
22 39 35400
22 40 36300
22 41 35700
22 42 27900
22 43 36000
22 44 5400
22 45 9750
22 46 13500
22 47 32700
22 48 5550
22 49 10350
22 50 10650
23 23 -640107
23 24 27378
23 25 1755
23 26 6786
23 27 12987
23 28 3510
23 29 18369
23 30 4095
23 31 29601
23 32 24570
23 33 20124
23 34 4095
23 35 29133
23 36 6552
23 37 4446
23 38 13572
23 39 27612
23 40 28314
23 41 27846
23 42 21762
23 43 28080
23 44 4212
23 45 7605
23 46 10530
23 47 25506
23 48 4329
23 49 8073
23 50 8307
24 24 -1252836
24 25 3510
24 26 13572
24 27 25974
24 28 7020
24 29 36738
24 30 8190
24 31 59202
24 32 49140
24 33 40248
24 34 8190
24 35 58266
24 36 13104
24 37 8892
24 38 27144
24 39 55224
24 40 56628
24 41 55692
24 42 43524
24 43 56160
24 44 8424
24 45 15210
24 46 21060
24 47 51012
24 48 8658
24 49 16146
24 50 16614
25 25 -83595
25 26 870
25 27 1665
25 28 450
25 29 2355
25 30 525
25 31 3795
25 32 3150
25 33 2580
25 34 525
25 35 3735
25 36 840
25 37 570
25 38 1740
25 39 3540
25 40 3630
25 41 3570
25 42 2790
25 43 3600
25 44 540
25 45 975
25 46 1350
25 47 3270
25 48 555
25 49 1035
25 50 1065
26 26 -320740
26 27 6438
26 28 1740
26 29 9106
26 30 2030
26 31 14674
26 32 12180
26 33 9976
26 34 2030
26 35 14442
26 36 3248
26 37 2204
26 38 6728
26 39 13688
26 40 14036
26 41 13804
26 42 10788
26 43 13920
26 44 2088
26 45 3770
26 46 5220
26 47 12644
26 48 2146
26 49 4002
26 50 4118
27 27 -607947
27 28 3330
27 29 17427
27 30 3885
27 31 28083
27 32 23310
27 33 19092
27 34 3885
27 35 27639
27 36 6216
27 37 4218
27 38 12876
27 39 26196
27 40 26862
27 41 26418
27 42 20646
27 43 26640
27 44 3996
27 45 7215
27 46 9990
27 47 24198
27 48 4107
27 49 7659
27 50 7881
28 28 -166740
28 29 4710
28 30 1050
28 31 7590
28 32 6300
28 33 5160
28 34 1050
28 35 7470
28 36 1680
28 37 1140
28 38 3480
28 39 7080
28 40 7260
28 41 7140
28 42 5580
28 43 7200
28 44 1080
28 45 1950
28 46 2700
28 47 6540
28 48 1110
28 49 2070
28 50 2130
29 29 -852667
29 30 5495
29 31 39721
29 32 32970
29 33 27004
29 34 5495
29 35 39093
29 36 8792
29 37 5966
29 38 18212
29 39 37052
29 40 37994
29 41 37366
29 42 29202
29 43 37680
29 44 5652
29 45 10205
29 46 14130
29 47 34226
29 48 5809
29 49 10833
29 50 11147
30 30 -194355
30 31 8855
30 32 7350
30 33 6020
30 34 1225
30 35 8715
30 36 1960
30 37 1330
30 38 4060
30 39 8260
30 40 8470
30 41 8330
30 42 6510
30 43 8400
30 44 1260
30 45 2275
30 46 3150
30 47 7630
30 48 1295
30 49 2415
30 50 2485
31 31 -1349755
31 32 53130
31 33 43516
31 34 8855
31 35 62997
31 36 14168
31 37 9614
31 38 29348
31 39 59708
31 40 61226
31 41 60214
31 42 47058
31 43 60720
31 44 9108
31 45 16445
31 46 22770
31 47 55154
31 48 9361
31 49 17457
31 50 17963
32 32 -1129380
32 33 36120
32 34 7350
32 35 52290
32 36 11760
32 37 7980
32 38 24360
32 39 49560
32 40 50820
32 41 49980
32 42 39060
32 43 50400
32 44 7560
32 45 13650
32 46 18900
32 47 45780
32 48 7770
32 49 14490
32 50 14910
33 33 -931552
33 34 6020
33 35 42828
33 36 9632
33 37 6536
33 38 19952
33 39 40592
33 40 41624
33 41 40936
33 42 31992
33 43 41280
33 44 6192
33 45 11180
33 46 15480
33 47 37496
33 48 6364
33 49 11868
33 50 12212
34 34 -194355
34 35 8715
34 36 1960
34 37 1330
34 38 4060
34 39 8260
34 40 8470
34 41 8330
34 42 6510
34 43 8400
34 44 1260
34 45 2275
34 46 3150
34 47 7630
34 48 1295
34 49 2415
34 50 2485
35 35 -1329411
35 36 13944
35 37 9462
35 38 28884
35 39 58764
35 40 60258
35 41 59262
35 42 46314
35 43 59760
35 44 8964
35 45 16185
35 46 22410
35 47 54282
35 48 9213
35 49 17181
35 50 17679
36 36 -309792
36 37 2128
36 38 6496
36 39 13216
36 40 13552
36 41 13328
36 42 10416
36 43 13440
36 44 2016
36 45 3640
36 46 5040
36 47 12208
36 48 2072
36 49 3864
36 50 3976
37 37 -210900
37 38 4408
37 39 8968
37 40 9196
37 41 9044
37 42 7068
37 43 9120
37 44 1368
37 45 2470
37 46 3420
37 47 8284
37 48 1406
37 49 2622
37 50 2698
38 38 -634752
38 39 27376
38 40 28072
38 41 27608
38 42 21576
38 43 27840
38 44 4176
38 45 7540
38 46 10440
38 47 25288
38 48 4292
38 49 8004
38 50 8236
39 39 -1263072
39 40 57112
39 41 56168
39 42 43896
39 43 56640
39 44 8496
39 45 15340
39 46 21240
39 47 51448
39 48 8732
39 49 16284
39 50 16756
40 40 -1293732
40 41 57596
40 42 45012
40 43 58080
40 44 8712
40 45 15730
40 46 21780
40 47 52756
40 48 8954
40 49 16698
40 50 17182
41 41 -1273300
41 42 44268
41 43 57120
41 44 8568
41 45 15470
41 46 21420
41 47 51884
41 48 8806
41 49 16422
41 50 16898
42 42 -1004772
42 43 44640
42 44 6696
42 45 12090
42 46 16740
42 47 40548
42 48 6882
42 49 12834
42 50 13206
43 43 -1283520
43 44 8640
43 45 15600
43 46 21600
43 47 52320
43 48 8880
43 49 16560
43 50 17040
44 44 -199872
44 45 2340
44 46 3240
44 47 7848
44 48 1332
44 49 2484
44 50 2556
45 45 -358995
45 46 5850
45 47 14170
45 48 2405
45 49 4485
45 50 4615
46 46 -494820
46 47 19620
46 48 3330
46 49 6210
46 50 6390
47 47 -1170660
47 48 8066
47 49 15042
47 50 15478
48 48 -205387
48 49 2553
48 50 2627
49 49 -380811
49 50 4899
50 50 -391707
