1
50 1275
5 12 4
5 13 4
5 14 4
5 15 4
5 16 4
5 17 4
5 18 4
5 19 4
5 20 4
5 21 4
5 22 4
5 23 4
5 24 4
5 25 4
5 26 56
5 27 6
5 28 6
5 29 6
5 30 6
5 31 6
5 32 6
5 33 6
5 34 6
5 35 6
5 36 6
5 37 6
5 38 6
5 39 6
5 40 6
5 41 6
5 42 6
5 43 6
5 44 6
5 45 6
5 46 6
5 47 6
5 48 6
5 49 6
5 50 6
6 6 -396
6 7 4
6 8 4
6 9 4
6 10 4
6 11 4
6 12 4
6 13 4
6 14 4
6 15 4
6 16 4
6 17 4
6 18 4
6 19 4
6 20 4
6 21 4
6 22 4
6 23 4
6 24 4
6 25 4
6 26 56
6 27 6
6 28 6
6 29 6
6 30 6
6 31 6
6 32 6
6 33 6
6 34 6
6 35 6
6 36 6
6 37 6
6 38 6
6 39 6
6 40 6
6 41 6
6 42 6
6 43 6
6 44 6
6 45 6
6 46 6
6 47 6
6 48 6
6 49 6
6 50 6
7 7 -396
7 8 4
7 9 4
7 10 4
7 11 4
7 12 4
7 13 4
7 14 4
7 15 4
7 16 4
7 17 4
7 18 4
7 19 4
7 20 4
7 21 4
7 22 4
7 23 4
7 24 4
7 25 4
7 26 56
7 27 6
7 28 6
7 29 6
7 30 6
7 31 6
7 32 6
7 33 6
7 34 6
7 35 6
7 36 6
7 37 6
7 38 6
7 39 6
7 40 6
7 41 6
7 42 6
7 43 6
7 44 6
7 45 6
7 46 6
7 47 6
7 48 6
7 49 6
7 50 6
8 8 -396
8 9 4
8 10 4
8 11 4
8 12 4
8 13 4
8 14 4
8 15 4
8 16 4
8 17 4
8 18 4
8 19 4
8 20 4
8 21 4
8 22 4
8 23 4
8 24 4
8 25 4
8 26 56
8 27 6
8 28 6
8 29 6
8 30 6
8 31 6
8 32 6
8 33 6
8 34 6
8 35 6
8 36 6
8 37 6
8 38 6
8 39 6
8 40 6
8 41 6
8 42 6
8 43 6
8 44 6
8 45 6
8 46 6
8 47 6
8 48 6
8 49 6
8 50 6
9 9 -396
9 10 4
9 11 4
9 12 4
9 13 4
9 14 4
9 15 4
9 16 4
9 17 4
9 18 4
9 19 4
9 20 4
9 21 4
9 22 4
9 23 4
9 24 4
9 25 4
9 26 56
9 27 6
9 28 6
9 29 6
9 30 6
9 31 6
9 32 6
9 33 6
9 34 6
9 35 6
9 36 6
9 37 6
9 38 6
9 39 6
9 40 6
9 41 6
9 42 6
9 43 6
9 44 6
9 45 6
9 46 6
9 47 6
9 48 6
9 49 6
9 50 6
10 10 -396
10 11 4
10 12 4
10 13 4
10 14 4
10 15 4
10 16 4
10 17 4
10 18 4
10 19 4
10 20 4
10 21 4
10 22 4
10 23 4
10 24 4
10 25 4
10 26 56
10 27 6
10 28 6
10 29 6
10 30 6
10 31 6
10 32 6
10 33 6
10 34 6
10 35 6
10 36 6
10 37 6
10 38 6
10 39 6
10 40 6
10 41 6
10 42 6
10 43 6
10 44 6
10 45 6
10 46 6
10 47 6
10 48 6
10 49 6
10 50 6
11 11 -396
11 12 4
11 13 4
11 14 4
11 15 4
11 16 4
11 17 4
11 18 4
11 19 4
11 20 4
11 21 4
11 22 4
11 23 4
11 24 4
11 25 4
11 26 56
11 27 6
11 28 6
11 29 6
11 30 6
11 31 6
11 32 6
11 33 6
11 34 6
11 35 6
11 36 6
11 37 6
11 38 6
11 39 6
11 40 6
11 41 6
11 42 6
11 43 6
11 44 6
11 45 6
11 46 6
11 47 6
11 48 6
11 49 6
11 50 6
12 12 -396
12 13 4
12 14 4
12 15 4
12 16 4
12 17 4
12 18 4
12 19 4
12 20 4
12 21 4
12 22 4
12 23 4
12 24 4
12 25 4
12 26 56
12 27 6
12 28 6
12 29 6
12 30 6
12 31 6
12 32 6
12 33 6
12 34 6
12 35 6
12 36 6
12 37 6
12 38 6
12 39 6
12 40 6
12 41 6
12 42 6
12 43 6
12 44 6
12 45 6
12 46 6
12 47 6
12 48 6
12 49 6
12 50 6
13 13 -396
13 14 4
13 15 4
13 16 4
13 17 4
13 18 4
13 19 4
13 20 4
13 21 4
13 22 4
13 23 4
13 24 4
13 25 4
13 26 56
13 27 6
13 28 6
13 29 6
13 30 6
13 31 6
13 32 6
13 33 6
13 34 6
13 35 6
13 36 6
13 37 6
13 38 6
13 39 6
13 40 6
13 41 6
13 42 6
13 43 6
13 44 6
13 45 6
13 46 6
13 47 6
13 48 6
13 49 6
13 50 6
14 14 -396
14 15 4
14 16 4
14 17 4
14 18 4
14 19 4
14 20 4
14 21 4
14 22 4
14 23 4
14 24 4
14 25 4
14 26 56
14 27 6
14 28 6
14 29 6
14 30 6
14 31 6
14 32 6
14 33 6
14 34 6
14 35 6
14 36 6
14 37 6
14 38 6
14 39 6
14 40 6
14 41 6
14 42 6
14 43 6
14 44 6
14 45 6
14 46 6
14 47 6
14 48 6
14 49 6
14 50 6
15 15 -396
15 16 4
15 17 4
15 18 4
15 19 4
15 20 4
15 21 4
15 22 4
15 23 4
15 24 4
15 25 4
15 26 56
15 27 6
15 28 6
15 29 6
15 30 6
15 31 6
15 32 6
15 33 6
15 34 6
15 35 6
15 36 6
15 37 6
15 38 6
15 39 6
15 40 6
15 41 6
15 42 6
15 43 6
15 44 6
15 45 6
15 46 6
15 47 6
15 48 6
15 49 6
15 50 6
16 16 -396
16 17 4
16 18 4
16 19 4
16 20 4
16 21 4
16 22 4
16 23 4
16 24 4
16 25 4
16 26 56
16 27 6
16 28 6
16 29 6
16 30 6
16 31 6
16 32 6
16 33 6
16 34 6
16 35 6
16 36 6
16 37 6
16 38 6
16 39 6
16 40 6
16 41 6
16 42 6
16 43 6
16 44 6
16 45 6
16 46 6
16 47 6
16 48 6
16 49 6
16 50 6
17 17 -396
17 18 4
17 19 4
17 20 4
17 21 4
17 22 4
17 23 4
17 24 4
17 25 4
17 26 56
17 27 6
17 28 6
17 29 6
17 30 6
17 31 6
17 32 6
17 33 6
17 34 6
17 35 6
17 36 6
17 37 6
17 38 6
17 39 6
17 40 6
17 41 6
17 42 6
17 43 6
17 44 6
17 45 6
17 46 6
17 47 6
17 48 6
17 49 6
17 50 6
18 18 -396
18 19 4
18 20 4
18 21 4
18 22 4
18 23 4
18 24 4
18 25 4
18 26 56
18 27 6
18 28 6
18 29 6
18 30 6
18 31 6
18 32 6
18 33 6
18 34 6
18 35 6
18 36 6
18 37 6
18 38 6
18 39 6
18 40 6
18 41 6
18 42 6
18 43 6
18 44 6
18 45 6
18 46 6
18 47 6
18 48 6
18 49 6
18 50 6
19 19 -396
19 20 4
19 21 4
19 22 4
19 23 4
19 24 4
19 25 4
19 26 56
19 27 6
19 28 6
19 29 6
19 30 6
19 31 6
19 32 6
19 33 6
19 34 6
19 35 6
19 36 6
19 37 6
19 38 6
19 39 6
19 40 6
19 41 6
19 42 6
19 43 6
19 44 6
19 45 6
19 46 6
19 47 6
19 48 6
19 49 6
19 50 6
20 20 -396
20 21 4
20 22 4
20 23 4
20 24 4
20 25 4
20 26 56
20 27 6
20 28 6
20 29 6
20 30 6
20 31 6
20 32 6
20 33 6
20 34 6
20 35 6
20 36 6
20 37 6
20 38 6
20 39 6
20 40 6
20 41 6
20 42 6
20 43 6
20 44 6
20 45 6
20 46 6
20 47 6
20 48 6
20 49 6
20 50 6
21 21 -396
21 22 4
21 23 4
21 24 4
21 25 4
21 26 56
21 27 6
21 28 6
21 29 6
21 30 6
21 31 6
21 32 6
21 33 6
21 34 6
21 35 6
21 36 6
21 37 6
21 38 6
21 39 6
21 40 6
21 41 6
21 42 6
21 43 6
21 44 6
21 45 6
21 46 6
21 47 6
21 48 6
21 49 6
21 50 6
22 22 -396
22 23 4
22 24 4
22 25 4
22 26 56
22 27 6
22 28 6
22 29 6
22 30 6
22 31 6
22 32 6
22 33 6
22 34 6
22 35 6
22 36 6
22 37 6
22 38 6
22 39 6
22 40 6
22 41 6
22 42 6
22 43 6
22 44 6
22 45 6
22 46 6
22 47 6
22 48 6
22 49 6
22 50 6
23 23 -396
23 24 4
23 25 4
23 26 56
23 27 6
23 28 6
23 29 6
23 30 6
23 31 6
23 32 6
23 33 6
23 34 6
23 35 6
23 36 6
23 37 6
23 38 6
23 39 6
23 40 6
23 41 6
23 42 6
23 43 6
23 44 6
23 45 6
23 46 6
23 47 6
23 48 6
23 49 6
23 50 6
24 24 -396
24 25 4
24 26 56
24 27 6
24 28 6
24 29 6
24 30 6
24 31 6
24 32 6
24 33 6
24 34 6
24 35 6
24 36 6
24 37 6
24 38 6
24 39 6
24 40 6
24 41 6
24 42 6
24 43 6
24 44 6
24 45 6
24 46 6
24 47 6
24 48 6
24 49 6
24 50 6
25 25 -396
25 26 56
25 27 6
25 28 6
25 29 6
25 30 6
25 31 6
25 32 6
25 33 6
25 34 6
25 35 6
25 36 6
25 37 6
25 38 6
25 39 6
25 40 6
25 41 6
25 42 6
25 43 6
25 44 6
25 45 6
25 46 6
25 47 6
25 48 6
25 49 6
25 50 6
26 26 -4816
26 27 84
26 28 84
26 29 84
26 30 84
26 31 84
26 32 84
26 33 84
26 34 84
26 35 84
26 36 84
26 37 84
26 38 84
26 39 84
26 40 84
26 41 84
26 42 84
26 43 84
26 44 84
26 45 84
26 46 84
26 47 84
26 48 84
26 49 84
26 50 84
27 27 -591
27 28 9
27 29 9
27 30 9
27 31 9
27 32 9
27 33 9
27 34 9
27 35 9
27 36 9
27 37 9
27 38 9
27 39 9
27 40 9
27 41 9
27 42 9
27 43 9
27 44 9
27 45 9
27 46 9
27 47 9
27 48 9
27 49 9
27 50 9
28 28 -591
28 29 9
28 30 9
28 31 9
28 32 9
28 33 9
28 34 9
28 35 9
28 36 9
28 37 9
28 38 9
28 39 9
28 40 9
28 41 9
28 42 9
28 43 9
28 44 9
28 45 9
28 46 9
28 47 9
28 48 9
28 49 9
28 50 9
29 29 -591
29 30 9
29 31 9
29 32 9
29 33 9
29 34 9
29 35 9
29 36 9
29 37 9
29 38 9
29 39 9
29 40 9
29 41 9
29 42 9
29 43 9
29 44 9
29 45 9
29 46 9
29 47 9
29 48 9
29 49 9
29 50 9
30 30 -591
30 31 9
30 32 9
30 33 9
30 34 9
30 35 9
30 36 9
30 37 9
30 38 9
30 39 9
30 40 9
30 41 9
30 42 9
30 43 9
30 44 9
30 45 9
30 46 9
30 47 9
30 48 9
30 49 9
30 50 9
31 31 -591
31 32 9
31 33 9
31 34 9
31 35 9
31 36 9
31 37 9
31 38 9
31 39 9
31 40 9
31 41 9
31 42 9
31 43 9
31 44 9
31 45 9
31 46 9
31 47 9
31 48 9
31 49 9
31 50 9
32 32 -591
32 33 9
32 34 9
32 35 9
32 36 9
32 37 9
32 38 9
32 39 9
32 40 9
32 41 9
32 42 9
32 43 9
32 44 9
32 45 9
32 46 9
32 47 9
32 48 9
32 49 9
32 50 9
33 33 -591
33 34 9
33 35 9
33 36 9
33 37 9
33 38 9
33 39 9
33 40 9
33 41 9
33 42 9
33 43 9
33 44 9
33 45 9
33 46 9
33 47 9
33 48 9
33 49 9
33 50 9
34 34 -591
34 35 9
34 36 9
34 37 9
34 38 9
34 39 9
34 40 9
34 41 9
34 42 9
34 43 9
34 44 9
34 45 9
34 46 9
34 47 9
34 48 9
34 49 9
34 50 9
35 35 -591
35 36 9
35 37 9
35 38 9
35 39 9
35 40 9
35 41 9
35 42 9
35 43 9
35 44 9
35 45 9
35 46 9
35 47 9
35 48 9
35 49 9
35 50 9
36 36 -591
36 37 9
36 38 9
36 39 9
36 40 9
36 41 9
36 42 9
36 43 9
36 44 9
36 45 9
36 46 9
36 47 9
36 48 9
36 49 9
36 50 9
37 37 -591
37 38 9
37 39 9
37 40 9
37 41 9
37 42 9
37 43 9
37 44 9
37 45 9
37 46 9
37 47 9
37 48 9
37 49 9
37 50 9
38 38 -591
38 39 9
38 40 9
38 41 9
38 42 9
38 43 9
38 44 9
38 45 9
38 46 9
38 47 9
38 48 9
38 49 9
38 50 9
39 39 -591
39 40 9
39 41 9
39 42 9
39 43 9
39 44 9
39 45 9
39 46 9
39 47 9
39 48 9
39 49 9
39 50 9
40 40 -591
40 41 9
40 42 9
40 43 9
40 44 9
40 45 9
40 46 9
40 47 9
40 48 9
40 49 9
40 50 9
41 41 -591
41 42 9
41 43 9
41 44 9
41 45 9
41 46 9
41 47 9
41 48 9
41 49 9
41 50 9
42 42 -591
42 43 9
42 44 9
42 45 9
42 46 9
42 47 9
42 48 9
42 49 9
42 50 9
43 43 -591
43 44 9
43 45 9
43 46 9
43 47 9
43 48 9
43 49 9
43 50 9
44 44 -591
44 45 9
44 46 9
44 47 9
44 48 9
44 49 9
44 50 9
45 45 -591
45 46 9
45 47 9
45 48 9
45 49 9
45 50 9
46 46 -591
46 47 9
46 48 9
46 49 9
46 50 9
47 47 -591
47 48 9
47 49 9
47 50 9
48 48 -591
48 49 9
48 50 9
49 49 -591
49 50 9
50 50 -591
