1
60 1830
10 40 260
10 41 169
10 42 299
10 43 169
10 44 169
10 45 169
10 46 169
10 47 169
10 48 169
10 49 299
10 50 169
10 51 130
10 52 130
10 53 130
10 54 260
10 55 325
10 56 260
10 57 130
10 58 195
10 59 130
10 60 260
11 11 -8900
11 12 100
11 13 100
11 14 200
11 15 250
11 16 200
11 17 100
11 18 150
11 19 100
11 20 200
11 21 130
11 22 230
11 23 130
11 24 130
11 25 130
11 26 130
11 27 130
11 28 130
11 29 230
11 30 130
11 31 100
11 32 100
11 33 100
11 34 200
11 35 250
11 36 200
11 37 100
11 38 150
11 39 100
11 40 200
11 41 130
11 42 230
11 43 130
11 44 130
11 45 130
11 46 130
11 47 130
11 48 130
11 49 230
11 50 130
11 51 100
11 52 100
11 53 100
11 54 200
11 55 250
11 56 200
11 57 100
11 58 150
11 59 100
11 60 200
12 12 -8900
12 13 100
12 14 200
12 15 250
12 16 200
12 17 100
12 18 150
12 19 100
12 20 200
12 21 130
12 22 230
12 23 130
12 24 130
12 25 130
12 26 130
12 27 130
12 28 130
12 29 230
12 30 130
12 31 100
12 32 100
12 33 100
12 34 200
12 35 250
12 36 200
12 37 100
12 38 150
12 39 100
12 40 200
12 41 130
12 42 230
12 43 130
12 44 130
12 45 130
12 46 130
12 47 130
12 48 130
12 49 230
12 50 130
12 51 100
12 52 100
12 53 100
12 54 200
12 55 250
12 56 200
12 57 100
12 58 150
12 59 100
12 60 200
13 13 -8900
13 14 200
13 15 250
13 16 200
13 17 100
13 18 150
13 19 100
13 20 200
13 21 130
13 22 230
13 23 130
13 24 130
13 25 130
13 26 130
13 27 130
13 28 130
13 29 230
13 30 130
13 31 100
13 32 100
13 33 100
13 34 200
13 35 250
13 36 200
13 37 100
13 38 150
13 39 100
13 40 200
13 41 130
13 42 230
13 43 130
13 44 130
13 45 130
13 46 130
13 47 130
13 48 130
13 49 230
13 50 130
13 51 100
13 52 100
13 53 100
13 54 200
13 55 250
13 56 200
13 57 100
13 58 150
13 59 100
13 60 200
14 14 -17600
14 15 500
14 16 400
14 17 200
14 18 300
14 19 200
14 20 400
14 21 260
14 22 460
14 23 260
14 24 260
14 25 260
14 26 260
14 27 260
14 28 260
14 29 460
14 30 260
14 31 200
14 32 200
14 33 200
14 34 400
14 35 500
14 36 400
14 37 200
14 38 300
14 39 200
14 40 400
14 41 260
14 42 460
14 43 260
14 44 260
14 45 260
14 46 260
14 47 260
14 48 260
14 49 460
14 50 260
14 51 200
14 52 200
14 53 200
14 54 400
14 55 500
14 56 400
14 57 200
14 58 300
14 59 200
14 60 400
15 15 -21875
15 16 500
15 17 250
15 18 375
15 19 250
15 20 500
15 21 325
15 22 575
15 23 325
15 24 325
15 25 325
15 26 325
15 27 325
15 28 325
15 29 575
15 30 325
15 31 250
15 32 250
15 33 250
15 34 500
15 35 625
15 36 500
15 37 250
15 38 375
15 39 250
15 40 500
15 41 325
15 42 575
15 43 325
15 44 325
15 45 325
15 46 325
15 47 325
15 48 325
15 49 575
15 50 325
15 51 250
15 52 250
15 53 250
15 54 500
15 55 625
15 56 500
15 57 250
15 58 375
15 59 250
15 60 500
16 16 -17600
16 17 200
16 18 300
16 19 200
16 20 400
16 21 260
16 22 460
16 23 260
16 24 260
16 25 260
16 26 260
16 27 260
16 28 260
16 29 460
16 30 260
16 31 200
16 32 200
16 33 200
16 34 400
16 35 500
16 36 400
16 37 200
16 38 300
16 39 200
16 40 400
16 41 260
16 42 460
16 43 260
16 44 260
16 45 260
16 46 260
16 47 260
16 48 260
16 49 460
16 50 260
16 51 200
16 52 200
16 53 200
16 54 400
16 55 500
16 56 400
16 57 200
16 58 300
16 59 200
16 60 400
17 17 -8900
17 18 150
17 19 100
17 20 200
17 21 130
17 22 230
17 23 130
17 24 130
17 25 130
17 26 130
17 27 130
17 28 130
17 29 230
17 30 130
17 31 100
17 32 100
17 33 100
17 34 200
17 35 250
17 36 200
17 37 100
17 38 150
17 39 100
17 40 200
17 41 130
17 42 230
17 43 130
17 44 130
17 45 130
17 46 130
17 47 130
17 48 130
17 49 230
17 50 130
17 51 100
17 52 100
17 53 100
17 54 200
17 55 250
17 56 200
17 57 100
17 58 150
17 59 100
17 60 200
18 18 -13275
18 19 150
18 20 300
18 21 195
18 22 345
18 23 195
18 24 195
18 25 195
18 26 195
18 27 195
18 28 195
18 29 345
18 30 195
18 31 150
18 32 150
18 33 150
18 34 300
18 35 375
18 36 300
18 37 150
18 38 225
18 39 150
18 40 300
18 41 195
18 42 345
18 43 195
18 44 195
18 45 195
18 46 195
18 47 195
18 48 195
18 49 345
18 50 195
18 51 150
18 52 150
18 53 150
18 54 300
18 55 375
18 56 300
18 57 150
18 58 225
18 59 150
18 60 300
19 19 -8900
19 20 200
19 21 130
19 22 230
19 23 130
19 24 130
19 25 130
19 26 130
19 27 130
19 28 130
19 29 230
19 30 130
19 31 100
19 32 100
19 33 100
19 34 200
19 35 250
19 36 200
19 37 100
19 38 150
19 39 100
19 40 200
19 41 130
19 42 230
19 43 130
19 44 130
19 45 130
19 46 130
19 47 130
19 48 130
19 49 230
19 50 130
19 51 100
19 52 100
19 53 100
19 54 200
19 55 250
19 56 200
19 57 100
19 58 150
19 59 100
19 60 200
20 20 -17600
20 21 260
20 22 460
20 23 260
20 24 260
20 25 260
20 26 260
20 27 260
20 28 260
20 29 460
20 30 260
20 31 200
20 32 200
20 33 200
20 34 400
20 35 500
20 36 400
20 37 200
20 38 300
20 39 200
20 40 400
20 41 260
20 42 460
20 43 260
20 44 260
20 45 260
20 46 260
20 47 260
20 48 260
20 49 460
20 50 260
20 51 200
20 52 200
20 53 200
20 54 400
20 55 500
20 56 400
20 57 200
20 58 300
20 59 200
20 60 400
21 21 -11531
21 22 299
21 23 169
21 24 169
21 25 169
21 26 169
21 27 169
21 28 169
21 29 299
21 30 169
21 31 130
21 32 130
21 33 130
21 34 260
21 35 325
21 36 260
21 37 130
21 38 195
21 39 130
21 40 260
21 41 169
21 42 299
21 43 169
21 44 169
21 45 169
21 46 169
21 47 169
21 48 169
21 49 299
21 50 169
21 51 130
21 52 130
21 53 130
21 54 260
21 55 325
21 56 260
21 57 130
21 58 195
21 59 130
21 60 260
22 22 -20171
22 23 299
22 24 299
22 25 299
22 26 299
22 27 299
22 28 299
22 29 529
22 30 299
22 31 230
22 32 230
22 33 230
22 34 460
22 35 575
22 36 460
22 37 230
22 38 345
22 39 230
22 40 460
22 41 299
22 42 529
22 43 299
22 44 299
22 45 299
22 46 299
22 47 299
22 48 299
22 49 529
22 50 299
22 51 230
22 52 230
22 53 230
22 54 460
22 55 575
22 56 460
22 57 230
22 58 345
22 59 230
22 60 460
23 23 -11531
23 24 169
23 25 169
23 26 169
23 27 169
23 28 169
23 29 299
23 30 169
23 31 130
23 32 130
23 33 130
23 34 260
23 35 325
23 36 260
23 37 130
23 38 195
23 39 130
23 40 260
23 41 169
23 42 299
23 43 169
23 44 169
23 45 169
23 46 169
23 47 169
23 48 169
23 49 299
23 50 169
23 51 130
23 52 130
23 53 130
23 54 260
23 55 325
23 56 260
23 57 130
23 58 195
23 59 130
23 60 260
24 24 -11531
24 25 169
24 26 169
24 27 169
24 28 169
24 29 299
24 30 169
24 31 130
24 32 130
24 33 130
24 34 260
24 35 325
24 36 260
24 37 130
24 38 195
24 39 130
24 40 260
24 41 169
24 42 299
24 43 169
24 44 169
24 45 169
24 46 169
24 47 169
24 48 169
24 49 299
24 50 169
24 51 130
24 52 130
24 53 130
24 54 260
24 55 325
24 56 260
24 57 130
24 58 195
24 59 130
24 60 260
25 25 -11531
25 26 169
25 27 169
25 28 169
25 29 299
25 30 169
25 31 130
25 32 130
25 33 130
25 34 260
25 35 325
25 36 260
25 37 130
25 38 195
25 39 130
25 40 260
25 41 169
25 42 299
25 43 169
25 44 169
25 45 169
25 46 169
25 47 169
25 48 169
25 49 299
25 50 169
25 51 130
25 52 130
25 53 130
25 54 260
25 55 325
25 56 260
25 57 130
25 58 195
25 59 130
25 60 260
26 26 -11531
26 27 169
26 28 169
26 29 299
26 30 169
26 31 130
26 32 130
26 33 130
26 34 260
26 35 325
26 36 260
26 37 130
26 38 195
26 39 130
26 40 260
26 41 169
26 42 299
26 43 169
26 44 169
26 45 169
26 46 169
26 47 169
26 48 169
26 49 299
26 50 169
26 51 130
26 52 130
26 53 130
26 54 260
26 55 325
26 56 260
26 57 130
26 58 195
26 59 130
26 60 260
27 27 -11531
27 28 169
27 29 299
27 30 169
27 31 130
27 32 130
27 33 130
27 34 260
27 35 325
27 36 260
27 37 130
27 38 195
27 39 130
27 40 260
27 41 169
27 42 299
27 43 169
27 44 169
27 45 169
27 46 169
27 47 169
27 48 169
27 49 299
27 50 169
27 51 130
27 52 130
27 53 130
27 54 260
27 55 325
27 56 260
27 57 130
27 58 195
27 59 130
27 60 260
28 28 -11531
28 29 299
28 30 169
28 31 130
28 32 130
28 33 130
28 34 260
28 35 325
28 36 260
28 37 130
28 38 195
28 39 130
28 40 260
28 41 169
28 42 299
28 43 169
28 44 169
28 45 169
28 46 169
28 47 169
28 48 169
28 49 299
28 50 169
28 51 130
28 52 130
28 53 130
28 54 260
28 55 325
28 56 260
28 57 130
28 58 195
28 59 130
28 60 260
29 29 -20171
29 30 299
29 31 230
29 32 230
29 33 230
29 34 460
29 35 575
29 36 460
29 37 230
29 38 345
29 39 230
29 40 460
29 41 299
29 42 529
29 43 299
29 44 299
29 45 299
29 46 299
29 47 299
29 48 299
29 49 529
29 50 299
29 51 230
29 52 230
29 53 230
29 54 460
29 55 575
29 56 460
29 57 230
29 58 345
29 59 230
29 60 460
30 30 -11531
30 31 130
30 32 130
30 33 130
30 34 260
30 35 325
30 36 260
30 37 130
30 38 195
30 39 130
30 40 260
30 41 169
30 42 299
30 43 169
30 44 169
30 45 169
30 46 169
30 47 169
30 48 169
30 49 299
30 50 169
30 51 130
30 52 130
30 53 130
30 54 260
30 55 325
30 56 260
30 57 130
30 58 195
30 59 130
30 60 260
31 31 -8900
31 32 100
31 33 100
31 34 200
31 35 250
31 36 200
31 37 100
31 38 150
31 39 100
31 40 200
31 41 130
31 42 230
31 43 130
31 44 130
31 45 130
31 46 130
31 47 130
31 48 130
31 49 230
31 50 130
31 51 100
31 52 100
31 53 100
31 54 200
31 55 250
31 56 200
31 57 100
31 58 150
31 59 100
31 60 200
32 32 -8900
32 33 100
32 34 200
32 35 250
32 36 200
32 37 100
32 38 150
32 39 100
32 40 200
32 41 130
32 42 230
32 43 130
32 44 130
32 45 130
32 46 130
32 47 130
32 48 130
32 49 230
32 50 130
32 51 100
32 52 100
32 53 100
32 54 200
32 55 250
32 56 200
32 57 100
32 58 150
32 59 100
32 60 200
33 33 -8900
33 34 200
33 35 250
33 36 200
33 37 100
33 38 150
33 39 100
33 40 200
33 41 130
33 42 230
33 43 130
33 44 130
33 45 130
33 46 130
33 47 130
33 48 130
33 49 230
33 50 130
33 51 100
33 52 100
33 53 100
33 54 200
33 55 250
33 56 200
33 57 100
33 58 150
33 59 100
33 60 200
34 34 -17600
34 35 500
34 36 400
34 37 200
34 38 300
34 39 200
34 40 400
34 41 260
34 42 460
34 43 260
34 44 260
34 45 260
34 46 260
34 47 260
34 48 260
34 49 460
34 50 260
34 51 200
34 52 200
34 53 200
34 54 400
34 55 500
34 56 400
34 57 200
34 58 300
34 59 200
34 60 400
35 35 -21875
35 36 500
35 37 250
35 38 375
35 39 250
35 40 500
35 41 325
35 42 575
35 43 325
35 44 325
35 45 325
35 46 325
35 47 325
35 48 325
35 49 575
35 50 325
35 51 250
35 52 250
35 53 250
35 54 500
35 55 625
35 56 500
35 57 250
35 58 375
35 59 250
35 60 500
36 36 -17600
36 37 200
36 38 300
36 39 200
36 40 400
36 41 260
36 42 460
36 43 260
36 44 260
36 45 260
36 46 260
36 47 260
36 48 260
36 49 460
36 50 260
36 51 200
36 52 200
36 53 200
36 54 400
36 55 500
36 56 400
36 57 200
36 58 300
36 59 200
36 60 400
37 37 -8900
37 38 150
37 39 100
37 40 200
37 41 130
37 42 230
37 43 130
37 44 130
37 45 130
37 46 130
37 47 130
37 48 130
37 49 230
37 50 130
37 51 100
37 52 100
37 53 100
37 54 200
37 55 250
37 56 200
37 57 100
37 58 150
37 59 100
37 60 200
38 38 -13275
38 39 150
38 40 300
38 41 195
38 42 345
38 43 195
38 44 195
38 45 195
38 46 195
38 47 195
38 48 195
38 49 345
38 50 195
38 51 150
38 52 150
38 53 150
38 54 300
38 55 375
38 56 300
38 57 150
38 58 225
38 59 150
38 60 300
39 39 -8900
39 40 200
39 41 130
39 42 230
39 43 130
39 44 130
39 45 130
39 46 130
39 47 130
39 48 130
39 49 230
39 50 130
39 51 100
39 52 100
39 53 100
39 54 200
39 55 250
39 56 200
39 57 100
39 58 150
39 59 100
39 60 200
40 40 -17600
40 41 260
40 42 460
40 43 260
40 44 260
40 45 260
40 46 260
40 47 260
40 48 260
40 49 460
40 50 260
40 51 200
40 52 200
40 53 200
40 54 400
40 55 500
40 56 400
40 57 200
40 58 300
40 59 200
40 60 400
41 41 -11531
41 42 299
41 43 169
41 44 169
41 45 169
41 46 169
41 47 169
41 48 169
41 49 299
41 50 169
41 51 130
41 52 130
41 53 130
41 54 260
41 55 325
41 56 260
41 57 130
41 58 195
41 59 130
41 60 260
42 42 -20171
42 43 299
42 44 299
42 45 299
42 46 299
42 47 299
42 48 299
42 49 529
42 50 299
42 51 230
42 52 230
42 53 230
42 54 460
42 55 575
42 56 460
42 57 230
42 58 345
42 59 230
42 60 460
43 43 -11531
43 44 169
43 45 169
43 46 169
43 47 169
43 48 169
43 49 299
43 50 169
43 51 130
43 52 130
43 53 130
43 54 260
43 55 325
43 56 260
43 57 130
43 58 195
43 59 130
43 60 260
44 44 -11531
44 45 169
44 46 169
44 47 169
44 48 169
44 49 299
44 50 169
44 51 130
44 52 130
44 53 130
44 54 260
44 55 325
44 56 260
44 57 130
44 58 195
44 59 130
44 60 260
45 45 -11531
45 46 169
45 47 169
45 48 169
45 49 299
45 50 169
45 51 130
45 52 130
45 53 130
45 54 260
45 55 325
45 56 260
45 57 130
45 58 195
45 59 130
45 60 260
46 46 -11531
46 47 169
46 48 169
46 49 299
46 50 169
46 51 130
46 52 130
46 53 130
46 54 260
46 55 325
46 56 260
46 57 130
46 58 195
46 59 130
46 60 260
47 47 -11531
47 48 169
47 49 299
47 50 169
47 51 130
47 52 130
47 53 130
47 54 260
47 55 325
47 56 260
47 57 130
47 58 195
47 59 130
47 60 260
48 48 -11531
48 49 299
48 50 169
48 51 130
48 52 130
48 53 130
48 54 260
48 55 325
48 56 260
48 57 130
48 58 195
48 59 130
48 60 260
49 49 -20171
49 50 299
49 51 230
49 52 230
49 53 230
49 54 460
49 55 575
49 56 460
49 57 230
49 58 345
49 59 230
49 60 460
50 50 -11531
50 51 130
50 52 130
50 53 130
50 54 260
50 55 325
50 56 260
50 57 130
50 58 195
50 59 130
50 60 260
51 51 -8900
51 52 100
51 53 100
51 54 200
51 55 250
51 56 200
51 57 100
51 58 150
51 59 100
51 60 200
52 52 -8900
52 53 100
52 54 200
52 55 250
52 56 200
52 57 100
52 58 150
52 59 100
52 60 200
53 53 -8900
53 54 200
53 55 250
53 56 200
53 57 100
53 58 150
53 59 100
53 60 200
54 54 -17600
54 55 500
54 56 400
54 57 200
54 58 300
54 59 200
54 60 400
55 55 -21875
55 56 500
55 57 250
55 58 375
55 59 250
55 60 500
56 56 -17600
56 57 200
56 58 300
56 59 200
56 60 400
57 57 -8900
57 58 150
57 59 100
57 60 200
58 58 -13275
58 59 150
58 60 300
59 59 -8900
59 60 200
60 60 -17600
