1
64 2080
14 58 49
14 59 35
14 60 35
14 61 21
14 62 49
14 63 35
14 64 35
15 15 -1575
15 16 25
15 17 15
15 18 35
15 19 25
15 20 25
15 21 15
15 22 35
15 23 25
15 24 25
15 25 15
15 26 35
15 27 25
15 28 25
15 29 15
15 30 35
15 31 25
15 32 25
15 33 15
15 34 35
15 35 25
15 36 25
15 37 15
15 38 35
15 39 25
15 40 25
15 41 15
15 42 35
15 43 25
15 44 25
15 45 15
15 46 35
15 47 25
15 48 25
15 49 15
15 50 35
15 51 25
15 52 25
15 53 15
15 54 35
15 55 25
15 56 25
15 57 15
15 58 35
15 59 25
15 60 25
15 61 15
15 62 35
15 63 25
15 64 25
16 16 -1575
16 17 15
16 18 35
16 19 25
16 20 25
16 21 15
16 22 35
16 23 25
16 24 25
16 25 15
16 26 35
16 27 25
16 28 25
16 29 15
16 30 35
16 31 25
16 32 25
16 33 15
16 34 35
16 35 25
16 36 25
16 37 15
16 38 35
16 39 25
16 40 25
16 41 15
16 42 35
16 43 25
16 44 25
16 45 15
16 46 35
16 47 25
16 48 25
16 49 15
16 50 35
16 51 25
16 52 25
16 53 15
16 54 35
16 55 25
16 56 25
16 57 15
16 58 35
16 59 25
16 60 25
16 61 15
16 62 35
16 63 25
16 64 25
17 17 -951
17 18 21
17 19 15
17 20 15
17 21 9
17 22 21
17 23 15
17 24 15
17 25 9
17 26 21
17 27 15
17 28 15
17 29 9
17 30 21
17 31 15
17 32 15
17 33 9
17 34 21
17 35 15
17 36 15
17 37 9
17 38 21
17 39 15
17 40 15
17 41 9
17 42 21
17 43 15
17 44 15
17 45 9
17 46 21
17 47 15
17 48 15
17 49 9
17 50 21
17 51 15
17 52 15
17 53 9
17 54 21
17 55 15
17 56 15
17 57 9
17 58 21
17 59 15
17 60 15
17 61 9
17 62 21
17 63 15
17 64 15
18 18 -2191
18 19 35
18 20 35
18 21 21
18 22 49
18 23 35
18 24 35
18 25 21
18 26 49
18 27 35
18 28 35
18 29 21
18 30 49
18 31 35
18 32 35
18 33 21
18 34 49
18 35 35
18 36 35
18 37 21
18 38 49
18 39 35
18 40 35
18 41 21
18 42 49
18 43 35
18 44 35
18 45 21
18 46 49
18 47 35
18 48 35
18 49 21
18 50 49
18 51 35
18 52 35
18 53 21
18 54 49
18 55 35
18 56 35
18 57 21
18 58 49
18 59 35
18 60 35
18 61 21
18 62 49
18 63 35
18 64 35
19 19 -1575
19 20 25
19 21 15
19 22 35
19 23 25
19 24 25
19 25 15
19 26 35
19 27 25
19 28 25
19 29 15
19 30 35
19 31 25
19 32 25
19 33 15
19 34 35
19 35 25
19 36 25
19 37 15
19 38 35
19 39 25
19 40 25
19 41 15
19 42 35
19 43 25
19 44 25
19 45 15
19 46 35
19 47 25
19 48 25
19 49 15
19 50 35
19 51 25
19 52 25
19 53 15
19 54 35
19 55 25
19 56 25
19 57 15
19 58 35
19 59 25
19 60 25
19 61 15
19 62 35
19 63 25
19 64 25
20 20 -1575
20 21 15
20 22 35
20 23 25
20 24 25
20 25 15
20 26 35
20 27 25
20 28 25
20 29 15
20 30 35
20 31 25
20 32 25
20 33 15
20 34 35
20 35 25
20 36 25
20 37 15
20 38 35
20 39 25
20 40 25
20 41 15
20 42 35
20 43 25
20 44 25
20 45 15
20 46 35
20 47 25
20 48 25
20 49 15
20 50 35
20 51 25
20 52 25
20 53 15
20 54 35
20 55 25
20 56 25
20 57 15
20 58 35
20 59 25
20 60 25
20 61 15
20 62 35
20 63 25
20 64 25
21 21 -951
21 22 21
21 23 15
21 24 15
21 25 9
21 26 21
21 27 15
21 28 15
21 29 9
21 30 21
21 31 15
21 32 15
21 33 9
21 34 21
21 35 15
21 36 15
21 37 9
21 38 21
21 39 15
21 40 15
21 41 9
21 42 21
21 43 15
21 44 15
21 45 9
21 46 21
21 47 15
21 48 15
21 49 9
21 50 21
21 51 15
21 52 15
21 53 9
21 54 21
21 55 15
21 56 15
21 57 9
21 58 21
21 59 15
21 60 15
21 61 9
21 62 21
21 63 15
21 64 15
22 22 -2191
22 23 35
22 24 35
22 25 21
22 26 49
22 27 35
22 28 35
22 29 21
22 30 49
22 31 35
22 32 35
22 33 21
22 34 49
22 35 35
22 36 35
22 37 21
22 38 49
22 39 35
22 40 35
22 41 21
22 42 49
22 43 35
22 44 35
22 45 21
22 46 49
22 47 35
22 48 35
22 49 21
22 50 49
22 51 35
22 52 35
22 53 21
22 54 49
22 55 35
22 56 35
22 57 21
22 58 49
22 59 35
22 60 35
22 61 21
22 62 49
22 63 35
22 64 35
23 23 -1575
23 24 25
23 25 15
23 26 35
23 27 25
23 28 25
23 29 15
23 30 35
23 31 25
23 32 25
23 33 15
23 34 35
23 35 25
23 36 25
23 37 15
23 38 35
23 39 25
23 40 25
23 41 15
23 42 35
23 43 25
23 44 25
23 45 15
23 46 35
23 47 25
23 48 25
23 49 15
23 50 35
23 51 25
23 52 25
23 53 15
23 54 35
23 55 25
23 56 25
23 57 15
23 58 35
23 59 25
23 60 25
23 61 15
23 62 35
23 63 25
23 64 25
24 24 -1575
24 25 15
24 26 35
24 27 25
24 28 25
24 29 15
24 30 35
24 31 25
24 32 25
24 33 15
24 34 35
24 35 25
24 36 25
24 37 15
24 38 35
24 39 25
24 40 25
24 41 15
24 42 35
24 43 25
24 44 25
24 45 15
24 46 35
24 47 25
24 48 25
24 49 15
24 50 35
24 51 25
24 52 25
24 53 15
24 54 35
24 55 25
24 56 25
24 57 15
24 58 35
24 59 25
24 60 25
24 61 15
24 62 35
24 63 25
24 64 25
25 25 -951
25 26 21
25 27 15
25 28 15
25 29 9
25 30 21
25 31 15
25 32 15
25 33 9
25 34 21
25 35 15
25 36 15
25 37 9
25 38 21
25 39 15
25 40 15
25 41 9
25 42 21
25 43 15
25 44 15
25 45 9
25 46 21
25 47 15
25 48 15
25 49 9
25 50 21
25 51 15
25 52 15
25 53 9
25 54 21
25 55 15
25 56 15
25 57 9
25 58 21
25 59 15
25 60 15
25 61 9
25 62 21
25 63 15
25 64 15
26 26 -2191
26 27 35
26 28 35
26 29 21
26 30 49
26 31 35
26 32 35
26 33 21
26 34 49
26 35 35
26 36 35
26 37 21
26 38 49
26 39 35
26 40 35
26 41 21
26 42 49
26 43 35
26 44 35
26 45 21
26 46 49
26 47 35
26 48 35
26 49 21
26 50 49
26 51 35
26 52 35
26 53 21
26 54 49
26 55 35
26 56 35
26 57 21
26 58 49
26 59 35
26 60 35
26 61 21
26 62 49
26 63 35
26 64 35
27 27 -1575
27 28 25
27 29 15
27 30 35
27 31 25
27 32 25
27 33 15
27 34 35
27 35 25
27 36 25
27 37 15
27 38 35
27 39 25
27 40 25
27 41 15
27 42 35
27 43 25
27 44 25
27 45 15
27 46 35
27 47 25
27 48 25
27 49 15
27 50 35
27 51 25
27 52 25
27 53 15
27 54 35
27 55 25
27 56 25
27 57 15
27 58 35
27 59 25
27 60 25
27 61 15
27 62 35
27 63 25
27 64 25
28 28 -1575
28 29 15
28 30 35
28 31 25
28 32 25
28 33 15
28 34 35
28 35 25
28 36 25
28 37 15
28 38 35
28 39 25
28 40 25
28 41 15
28 42 35
28 43 25
28 44 25
28 45 15
28 46 35
28 47 25
28 48 25
28 49 15
28 50 35
28 51 25
28 52 25
28 53 15
28 54 35
28 55 25
28 56 25
28 57 15
28 58 35
28 59 25
28 60 25
28 61 15
28 62 35
28 63 25
28 64 25
29 29 -951
29 30 21
29 31 15
29 32 15
29 33 9
29 34 21
29 35 15
29 36 15
29 37 9
29 38 21
29 39 15
29 40 15
29 41 9
29 42 21
29 43 15
29 44 15
29 45 9
29 46 21
29 47 15
29 48 15
29 49 9
29 50 21
29 51 15
29 52 15
29 53 9
29 54 21
29 55 15
29 56 15
29 57 9
29 58 21
29 59 15
29 60 15
29 61 9
29 62 21
29 63 15
29 64 15
30 30 -2191
30 31 35
30 32 35
30 33 21
30 34 49
30 35 35
30 36 35
30 37 21
30 38 49
30 39 35
30 40 35
30 41 21
30 42 49
30 43 35
30 44 35
30 45 21
30 46 49
30 47 35
30 48 35
30 49 21
30 50 49
30 51 35
30 52 35
30 53 21
30 54 49
30 55 35
30 56 35
30 57 21
30 58 49
30 59 35
30 60 35
30 61 21
30 62 49
30 63 35
30 64 35
31 31 -1575
31 32 25
31 33 15
31 34 35
31 35 25
31 36 25
31 37 15
31 38 35
31 39 25
31 40 25
31 41 15
31 42 35
31 43 25
31 44 25
31 45 15
31 46 35
31 47 25
31 48 25
31 49 15
31 50 35
31 51 25
31 52 25
31 53 15
31 54 35
31 55 25
31 56 25
31 57 15
31 58 35
31 59 25
31 60 25
31 61 15
31 62 35
31 63 25
31 64 25
32 32 -1575
32 33 15
32 34 35
32 35 25
32 36 25
32 37 15
32 38 35
32 39 25
32 40 25
32 41 15
32 42 35
32 43 25
32 44 25
32 45 15
32 46 35
32 47 25
32 48 25
32 49 15
32 50 35
32 51 25
32 52 25
32 53 15
32 54 35
32 55 25
32 56 25
32 57 15
32 58 35
32 59 25
32 60 25
32 61 15
32 62 35
32 63 25
32 64 25
33 33 -951
33 34 21
33 35 15
33 36 15
33 37 9
33 38 21
33 39 15
33 40 15
33 41 9
33 42 21
33 43 15
33 44 15
33 45 9
33 46 21
33 47 15
33 48 15
33 49 9
33 50 21
33 51 15
33 52 15
33 53 9
33 54 21
33 55 15
33 56 15
33 57 9
33 58 21
33 59 15
33 60 15
33 61 9
33 62 21
33 63 15
33 64 15
34 34 -2191
34 35 35
34 36 35
34 37 21
34 38 49
34 39 35
34 40 35
34 41 21
34 42 49
34 43 35
34 44 35
34 45 21
34 46 49
34 47 35
34 48 35
34 49 21
34 50 49
34 51 35
34 52 35
34 53 21
34 54 49
34 55 35
34 56 35
34 57 21
34 58 49
34 59 35
34 60 35
34 61 21
34 62 49
34 63 35
34 64 35
35 35 -1575
35 36 25
35 37 15
35 38 35
35 39 25
35 40 25
35 41 15
35 42 35
35 43 25
35 44 25
35 45 15
35 46 35
35 47 25
35 48 25
35 49 15
35 50 35
35 51 25
35 52 25
35 53 15
35 54 35
35 55 25
35 56 25
35 57 15
35 58 35
35 59 25
35 60 25
35 61 15
35 62 35
35 63 25
35 64 25
36 36 -1575
36 37 15
36 38 35
36 39 25
36 40 25
36 41 15
36 42 35
36 43 25
36 44 25
36 45 15
36 46 35
36 47 25
36 48 25
36 49 15
36 50 35
36 51 25
36 52 25
36 53 15
36 54 35
36 55 25
36 56 25
36 57 15
36 58 35
36 59 25
36 60 25
36 61 15
36 62 35
36 63 25
36 64 25
37 37 -951
37 38 21
37 39 15
37 40 15
37 41 9
37 42 21
37 43 15
37 44 15
37 45 9
37 46 21
37 47 15
37 48 15
37 49 9
37 50 21
37 51 15
37 52 15
37 53 9
37 54 21
37 55 15
37 56 15
37 57 9
37 58 21
37 59 15
37 60 15
37 61 9
37 62 21
37 63 15
37 64 15
38 38 -2191
38 39 35
38 40 35
38 41 21
38 42 49
38 43 35
38 44 35
38 45 21
38 46 49
38 47 35
38 48 35
38 49 21
38 50 49
38 51 35
38 52 35
38 53 21
38 54 49
38 55 35
38 56 35
38 57 21
38 58 49
38 59 35
38 60 35
38 61 21
38 62 49
38 63 35
38 64 35
39 39 -1575
39 40 25
39 41 15
39 42 35
39 43 25
39 44 25
39 45 15
39 46 35
39 47 25
39 48 25
39 49 15
39 50 35
39 51 25
39 52 25
39 53 15
39 54 35
39 55 25
39 56 25
39 57 15
39 58 35
39 59 25
39 60 25
39 61 15
39 62 35
39 63 25
39 64 25
40 40 -1575
40 41 15
40 42 35
40 43 25
40 44 25
40 45 15
40 46 35
40 47 25
40 48 25
40 49 15
40 50 35
40 51 25
40 52 25
40 53 15
40 54 35
40 55 25
40 56 25
40 57 15
40 58 35
40 59 25
40 60 25
40 61 15
40 62 35
40 63 25
40 64 25
41 41 -951
41 42 21
41 43 15
41 44 15
41 45 9
41 46 21
41 47 15
41 48 15
41 49 9
41 50 21
41 51 15
41 52 15
41 53 9
41 54 21
41 55 15
41 56 15
41 57 9
41 58 21
41 59 15
41 60 15
41 61 9
41 62 21
41 63 15
41 64 15
42 42 -2191
42 43 35
42 44 35
42 45 21
42 46 49
42 47 35
42 48 35
42 49 21
42 50 49
42 51 35
42 52 35
42 53 21
42 54 49
42 55 35
42 56 35
42 57 21
42 58 49
42 59 35
42 60 35
42 61 21
42 62 49
42 63 35
42 64 35
43 43 -1575
43 44 25
43 45 15
43 46 35
43 47 25
43 48 25
43 49 15
43 50 35
43 51 25
43 52 25
43 53 15
43 54 35
43 55 25
43 56 25
43 57 15
43 58 35
43 59 25
43 60 25
43 61 15
43 62 35
43 63 25
43 64 25
44 44 -1575
44 45 15
44 46 35
44 47 25
44 48 25
44 49 15
44 50 35
44 51 25
44 52 25
44 53 15
44 54 35
44 55 25
44 56 25
44 57 15
44 58 35
44 59 25
44 60 25
44 61 15
44 62 35
44 63 25
44 64 25
45 45 -951
45 46 21
45 47 15
45 48 15
45 49 9
45 50 21
45 51 15
45 52 15
45 53 9
45 54 21
45 55 15
45 56 15
45 57 9
45 58 21
45 59 15
45 60 15
45 61 9
45 62 21
45 63 15
45 64 15
46 46 -2191
46 47 35
46 48 35
46 49 21
46 50 49
46 51 35
46 52 35
46 53 21
46 54 49
46 55 35
46 56 35
46 57 21
46 58 49
46 59 35
46 60 35
46 61 21
46 62 49
46 63 35
46 64 35
47 47 -1575
47 48 25
47 49 15
47 50 35
47 51 25
47 52 25
47 53 15
47 54 35
47 55 25
47 56 25
47 57 15
47 58 35
47 59 25
47 60 25
47 61 15
47 62 35
47 63 25
47 64 25
48 48 -1575
48 49 15
48 50 35
48 51 25
48 52 25
48 53 15
48 54 35
48 55 25
48 56 25
48 57 15
48 58 35
48 59 25
48 60 25
48 61 15
48 62 35
48 63 25
48 64 25
49 49 -951
49 50 21
49 51 15
49 52 15
49 53 9
49 54 21
49 55 15
49 56 15
49 57 9
49 58 21
49 59 15
49 60 15
49 61 9
49 62 21
49 63 15
49 64 15
50 50 -2191
50 51 35
50 52 35
50 53 21
50 54 49
50 55 35
50 56 35
50 57 21
50 58 49
50 59 35
50 60 35
50 61 21
50 62 49
50 63 35
50 64 35
51 51 -1575
51 52 25
51 53 15
51 54 35
51 55 25
51 56 25
51 57 15
51 58 35
51 59 25
51 60 25
51 61 15
51 62 35
51 63 25
51 64 25
52 52 -1575
52 53 15
52 54 35
52 55 25
52 56 25
52 57 15
52 58 35
52 59 25
52 60 25
52 61 15
52 62 35
52 63 25
52 64 25
53 53 -951
53 54 21
53 55 15
53 56 15
53 57 9
53 58 21
53 59 15
53 60 15
53 61 9
53 62 21
53 63 15
53 64 15
54 54 -2191
54 55 35
54 56 35
54 57 21
54 58 49
54 59 35
54 60 35
54 61 21
54 62 49
54 63 35
54 64 35
55 55 -1575
55 56 25
55 57 15
55 58 35
55 59 25
55 60 25
55 61 15
55 62 35
55 63 25
55 64 25
56 56 -1575
56 57 15
56 58 35
56 59 25
56 60 25
56 61 15
56 62 35
56 63 25
56 64 25
57 57 -951
57 58 21
57 59 15
57 60 15
57 61 9
57 62 21
57 63 15
57 64 15
58 58 -2191
58 59 35
58 60 35
58 61 21
58 62 49
58 63 35
58 64 35
59 59 -1575
59 60 25
59 61 15
59 62 35
59 63 25
59 64 25
60 60 -1575
60 61 15
60 62 35
60 63 25
60 64 25
61 61 -951
61 62 21
61 63 15
61 64 15
62 62 -2191
62 63 35
62 64 35
63 63 -1575
63 64 25
64 64 -1575
