1
100 5050
4 84 112
4 85 105
4 86 98
4 87 112
4 88 210
4 89 70
4 90 63
4 91 140
4 92 126
4 93 140
4 94 133
4 95 203
4 96 35
4 97 140
4 98 56
4 99 140
4 100 140
5 5 -23436
5 6 84
5 7 350
5 8 224
5 9 70
5 10 140
5 11 98
5 12 126
5 13 420
5 14 350
5 15 308
5 16 378
5 17 98
5 18 196
5 19 378
5 20 84
5 21 238
5 22 98
5 23 420
5 24 350
5 25 364
5 26 168
5 27 308
5 28 112
5 29 84
5 30 322
5 31 168
5 32 140
5 33 336
5 34 252
5 35 126
5 36 224
5 37 112
5 38 406
5 39 196
5 40 266
5 41 252
5 42 378
5 43 112
5 44 210
5 45 420
5 46 252
5 47 280
5 48 308
5 49 126
5 50 154
5 51 406
5 52 224
5 53 336
5 54 294
5 55 294
5 56 392
5 57 70
5 58 140
5 59 266
5 60 420
5 61 350
5 62 350
5 63 140
5 64 182
5 65 168
5 66 70
5 67 84
5 68 392
5 69 182
5 70 322
5 71 252
5 72 294
5 73 98
5 74 140
5 75 364
5 76 322
5 77 406
5 78 196
5 79 182
5 80 182
5 81 378
5 82 224
5 83 238
5 84 224
5 85 210
5 86 196
5 87 224
5 88 420
5 89 140
5 90 126
5 91 280
5 92 252
5 93 280
5 94 266
5 95 406
5 96 70
5 97 280
5 98 112
5 99 280
5 100 280
6 6 -10092
6 7 150
6 8 96
6 9 30
6 10 60
6 11 42
6 12 54
6 13 180
6 14 150
6 15 132
6 16 162
6 17 42
6 18 84
6 19 162
6 20 36
6 21 102
6 22 42
6 23 180
6 24 150
6 25 156
6 26 72
6 27 132
6 28 48
6 29 36
6 30 138
6 31 72
6 32 60
6 33 144
6 34 108
6 35 54
6 36 96
6 37 48
6 38 174
6 39 84
6 40 114
6 41 108
6 42 162
6 43 48
6 44 90
6 45 180
6 46 108
6 47 120
6 48 132
6 49 54
6 50 66
6 51 174
6 52 96
6 53 144
6 54 126
6 55 126
6 56 168
6 57 30
6 58 60
6 59 114
6 60 180
6 61 150
6 62 150
6 63 60
6 64 78
6 65 72
6 66 30
6 67 36
6 68 168
6 69 78
6 70 138
6 71 108
6 72 126
6 73 42
6 74 60
6 75 156
6 76 138
6 77 174
6 78 84
6 79 78
6 80 78
6 81 162
6 82 96
6 83 102
6 84 96
6 85 90
6 86 84
6 87 96
6 88 180
6 89 60
6 90 54
6 91 120
6 92 108
6 93 120
6 94 114
6 95 174
6 96 30
6 97 120
6 98 48
6 99 120
6 100 120
7 7 -41575
7 8 400
7 9 125
7 10 250
7 11 175
7 12 225
7 13 750
7 14 625
7 15 550
7 16 675
7 17 175
7 18 350
7 19 675
7 20 150
7 21 425
7 22 175
7 23 750
7 24 625
7 25 650
7 26 300
7 27 550
7 28 200
7 29 150
7 30 575
7 31 300
7 32 250
7 33 600
7 34 450
7 35 225
7 36 400
7 37 200
7 38 725
7 39 350
7 40 475
7 41 450
7 42 675
7 43 200
7 44 375
7 45 750
7 46 450
7 47 500
7 48 550
7 49 225
7 50 275
7 51 725
7 52 400
7 53 600
7 54 525
7 55 525
7 56 700
7 57 125
7 58 250
7 59 475
7 60 750
7 61 625
7 62 625
7 63 250
7 64 325
7 65 300
7 66 125
7 67 150
7 68 700
7 69 325
7 70 575
7 71 450
7 72 525
7 73 175
7 74 250
7 75 650
7 76 575
7 77 725
7 78 350
7 79 325
7 80 325
7 81 675
7 82 400
7 83 425
7 84 400
7 85 375
7 86 350
7 87 400
7 88 750
7 89 250
7 90 225
7 91 500
7 92 450
7 93 500
7 94 475
7 95 725
7 96 125
7 97 500
7 98 200
7 99 500
7 100 500
8 8 -26752
8 9 80
8 10 160
8 11 112
8 12 144
8 13 480
8 14 400
8 15 352
8 16 432
8 17 112
8 18 224
8 19 432
8 20 96
8 21 272
8 22 112
8 23 480
8 24 400
8 25 416
8 26 192
8 27 352
8 28 128
8 29 96
8 30 368
8 31 192
8 32 160
8 33 384
8 34 288
8 35 144
8 36 256
8 37 128
8 38 464
8 39 224
8 40 304
8 41 288
8 42 432
8 43 128
8 44 240
8 45 480
8 46 288
8 47 320
8 48 352
8 49 144
8 50 176
8 51 464
8 52 256
8 53 384
8 54 336
8 55 336
8 56 448
8 57 80
8 58 160
8 59 304
8 60 480
8 61 400
8 62 400
8 63 160
8 64 208
8 65 192
8 66 80
8 67 96
8 68 448
8 69 208
8 70 368
8 71 288
8 72 336
8 73 112
8 74 160
8 75 416
8 76 368
8 77 464
8 78 224
8 79 208
8 80 208
8 81 432
8 82 256
8 83 272
8 84 256
8 85 240
8 86 224
8 87 256
8 88 480
8 89 160
8 90 144
8 91 320
8 92 288
8 93 320
8 94 304
8 95 464
8 96 80
8 97 320
8 98 128
8 99 320
8 100 320
9 9 -8415
9 10 50
9 11 35
9 12 45
9 13 150
9 14 125
9 15 110
9 16 135
9 17 35
9 18 70
9 19 135
9 20 30
9 21 85
9 22 35
9 23 150
9 24 125
9 25 130
9 26 60
9 27 110
9 28 40
9 29 30
9 30 115
9 31 60
9 32 50
9 33 120
9 34 90
9 35 45
9 36 80
9 37 40
9 38 145
9 39 70
9 40 95
9 41 90
9 42 135
9 43 40
9 44 75
9 45 150
9 46 90
9 47 100
9 48 110
9 49 45
9 50 55
9 51 145
9 52 80
9 53 120
9 54 105
9 55 105
9 56 140
9 57 25
9 58 50
9 59 95
9 60 150
9 61 125
9 62 125
9 63 50
9 64 65
9 65 60
9 66 25
9 67 30
9 68 140
9 69 65
9 70 115
9 71 90
9 72 105
9 73 35
9 74 50
9 75 130
9 76 115
9 77 145
9 78 70
9 79 65
9 80 65
9 81 135
9 82 80
9 83 85
9 84 80
9 85 75
9 86 70
9 87 80
9 88 150
9 89 50
9 90 45
9 91 100
9 92 90
9 93 100
9 94 95
9 95 145
9 96 25
9 97 100
9 98 40
9 99 100
9 100 100
10 10 -16780
10 11 70
10 12 90
10 13 300
10 14 250
10 15 220
10 16 270
10 17 70
10 18 140
10 19 270
10 20 60
10 21 170
10 22 70
10 23 300
10 24 250
10 25 260
10 26 120
10 27 220
10 28 80
10 29 60
10 30 230
10 31 120
10 32 100
10 33 240
10 34 180
10 35 90
10 36 160
10 37 80
10 38 290
10 39 140
10 40 190
10 41 180
10 42 270
10 43 80
10 44 150
10 45 300
10 46 180
10 47 200
10 48 220
10 49 90
10 50 110
10 51 290
10 52 160
10 53 240
10 54 210
10 55 210
10 56 280
10 57 50
10 58 100
10 59 190
10 60 300
10 61 250
10 62 250
10 63 100
10 64 130
10 65 120
10 66 50
10 67 60
10 68 280
10 69 130
10 70 230
10 71 180
10 72 210
10 73 70
10 74 100
10 75 260
10 76 230
10 77 290
10 78 140
10 79 130
10 80 130
10 81 270
10 82 160
10 83 170
10 84 160
10 85 150
10 86 140
10 87 160
10 88 300
10 89 100
10 90 90
10 91 200
10 92 180
10 93 200
10 94 190
10 95 290
10 96 50
10 97 200
10 98 80
10 99 200
10 100 200
11 11 -11767
11 12 63
11 13 210
11 14 175
11 15 154
11 16 189
11 17 49
11 18 98
11 19 189
11 20 42
11 21 119
11 22 49
11 23 210
11 24 175
11 25 182
11 26 84
11 27 154
11 28 56
11 29 42
11 30 161
11 31 84
11 32 70
11 33 168
11 34 126
11 35 63
11 36 112
11 37 56
11 38 203
11 39 98
11 40 133
11 41 126
11 42 189
11 43 56
11 44 105
11 45 210
11 46 126
11 47 140
11 48 154
11 49 63
11 50 77
11 51 203
11 52 112
11 53 168
11 54 147
11 55 147
11 56 196
11 57 35
11 58 70
11 59 133
11 60 210
11 61 175
11 62 175
11 63 70
11 64 91
11 65 84
11 66 35
11 67 42
11 68 196
11 69 91
11 70 161
11 71 126
11 72 147
11 73 49
11 74 70
11 75 182
11 76 161
11 77 203
11 78 98
11 79 91
11 80 91
11 81 189
11 82 112
11 83 119
11 84 112
11 85 105
11 86 98
11 87 112
11 88 210
11 89 70
11 90 63
11 91 140
11 92 126
11 93 140
11 94 133
11 95 203
11 96 35
11 97 140
11 98 56
11 99 140
11 100 140
12 12 -15111
12 13 270
12 14 225
12 15 198
12 16 243
12 17 63
12 18 126
12 19 243
12 20 54
12 21 153
12 22 63
12 23 270
12 24 225
12 25 234
12 26 108
12 27 198
12 28 72
12 29 54
12 30 207
12 31 108
12 32 90
12 33 216
12 34 162
12 35 81
12 36 144
12 37 72
12 38 261
12 39 126
12 40 171
12 41 162
12 42 243
12 43 72
12 44 135
12 45 270
12 46 162
12 47 180
12 48 198
12 49 81
12 50 99
12 51 261
12 52 144
12 53 216
12 54 189
12 55 189
12 56 252
12 57 45
12 58 90
12 59 171
12 60 270
12 61 225
12 62 225
12 63 90
12 64 117
12 65 108
12 66 45
12 67 54
12 68 252
12 69 117
12 70 207
12 71 162
12 72 189
12 73 63
12 74 90
12 75 234
12 76 207
12 77 261
12 78 126
12 79 117
12 80 117
12 81 243
12 82 144
12 83 153
12 84 144
12 85 135
12 86 126
12 87 144
12 88 270
12 89 90
12 90 81
12 91 180
12 92 162
12 93 180
12 94 171
12 95 261
12 96 45
12 97 180
12 98 72
12 99 180
12 100 180
13 13 -49740
13 14 750
13 15 660
13 16 810
13 17 210
13 18 420
13 19 810
13 20 180
13 21 510
13 22 210
13 23 900
13 24 750
13 25 780
13 26 360
13 27 660
13 28 240
13 29 180
13 30 690
13 31 360
13 32 300
13 33 720
13 34 540
13 35 270
13 36 480
13 37 240
13 38 870
13 39 420
13 40 570
13 41 540
13 42 810
13 43 240
13 44 450
13 45 900
13 46 540
13 47 600
13 48 660
13 49 270
13 50 330
13 51 870
13 52 480
13 53 720
13 54 630
13 55 630
13 56 840
13 57 150
13 58 300
13 59 570
13 60 900
13 61 750
13 62 750
13 63 300
13 64 390
13 65 360
13 66 150
13 67 180
13 68 840
13 69 390
13 70 690
13 71 540
13 72 630
13 73 210
13 74 300
13 75 780
13 76 690
13 77 870
13 78 420
13 79 390
13 80 390
13 81 810
13 82 480
13 83 510
13 84 480
13 85 450
13 86 420
13 87 480
13 88 900
13 89 300
13 90 270
13 91 600
13 92 540
13 93 600
13 94 570
13 95 870
13 96 150
13 97 600
13 98 240
13 99 600
13 100 600
14 14 -41575
14 15 550
14 16 675
14 17 175
14 18 350
14 19 675
14 20 150
14 21 425
14 22 175
14 23 750
14 24 625
14 25 650
14 26 300
14 27 550
14 28 200
14 29 150
14 30 575
14 31 300
14 32 250
14 33 600
14 34 450
14 35 225
14 36 400
14 37 200
14 38 725
14 39 350
14 40 475
14 41 450
14 42 675
14 43 200
14 44 375
14 45 750
14 46 450
14 47 500
14 48 550
14 49 225
14 50 275
14 51 725
14 52 400
14 53 600
14 54 525
14 55 525
14 56 700
14 57 125
14 58 250
14 59 475
14 60 750
14 61 625
14 62 625
14 63 250
14 64 325
14 65 300
14 66 125
14 67 150
14 68 700
14 69 325
14 70 575
14 71 450
14 72 525
14 73 175
14 74 250
14 75 650
14 76 575
14 77 725
14 78 350
14 79 325
14 80 325
14 81 675
14 82 400
14 83 425
14 84 400
14 85 375
14 86 350
14 87 400
14 88 750
14 89 250
14 90 225
14 91 500
14 92 450
14 93 500
14 94 475
14 95 725
14 96 125
14 97 500
14 98 200
14 99 500
14 100 500
15 15 -36652
15 16 594
15 17 154
15 18 308
15 19 594
15 20 132
15 21 374
15 22 154
15 23 660
15 24 550
15 25 572
15 26 264
15 27 484
15 28 176
15 29 132
15 30 506
15 31 264
15 32 220
15 33 528
15 34 396
15 35 198
15 36 352
15 37 176
15 38 638
15 39 308
15 40 418
15 41 396
15 42 594
15 43 176
15 44 330
15 45 660
15 46 396
15 47 440
15 48 484
15 49 198
15 50 242
15 51 638
15 52 352
15 53 528
15 54 462
15 55 462
15 56 616
15 57 110
15 58 220
15 59 418
15 60 660
15 61 550
15 62 550
15 63 220
15 64 286
15 65 264
15 66 110
15 67 132
15 68 616
15 69 286
15 70 506
15 71 396
15 72 462
15 73 154
15 74 220
15 75 572
15 76 506
15 77 638
15 78 308
15 79 286
15 80 286
15 81 594
15 82 352
15 83 374
15 84 352
15 85 330
15 86 308
15 87 352
15 88 660
15 89 220
15 90 198
15 91 440
15 92 396
15 93 440
15 94 418
15 95 638
15 96 110
15 97 440
15 98 176
15 99 440
15 100 440
16 16 -44847
16 17 189
16 18 378
16 19 729
16 20 162
16 21 459
16 22 189
16 23 810
16 24 675
16 25 702
16 26 324
16 27 594
16 28 216
16 29 162
16 30 621
16 31 324
16 32 270
16 33 648
16 34 486
16 35 243
16 36 432
16 37 216
16 38 783
16 39 378
16 40 513
16 41 486
16 42 729
16 43 216
16 44 405
16 45 810
16 46 486
16 47 540
16 48 594
16 49 243
16 50 297
16 51 783
16 52 432
16 53 648
16 54 567
16 55 567
16 56 756
16 57 135
16 58 270
16 59 513
16 60 810
16 61 675
16 62 675
16 63 270
16 64 351
16 65 324
16 66 135
16 67 162
16 68 756
16 69 351
16 70 621
16 71 486
16 72 567
16 73 189
16 74 270
16 75 702
16 76 621
16 77 783
16 78 378
16 79 351
16 80 351
16 81 729
16 82 432
16 83 459
16 84 432
16 85 405
16 86 378
16 87 432
16 88 810
16 89 270
16 90 243
16 91 540
16 92 486
16 93 540
16 94 513
16 95 783
16 96 135
16 97 540
16 98 216
16 99 540
16 100 540
17 17 -11767
17 18 98
17 19 189
17 20 42
17 21 119
17 22 49
17 23 210
17 24 175
17 25 182
17 26 84
17 27 154
17 28 56
17 29 42
17 30 161
17 31 84
17 32 70
17 33 168
17 34 126
17 35 63
17 36 112
17 37 56
17 38 203
17 39 98
17 40 133
17 41 126
17 42 189
17 43 56
17 44 105
17 45 210
17 46 126
17 47 140
17 48 154
17 49 63
17 50 77
17 51 203
17 52 112
17 53 168
17 54 147
17 55 147
17 56 196
17 57 35
17 58 70
17 59 133
17 60 210
17 61 175
17 62 175
17 63 70
17 64 91
17 65 84
17 66 35
17 67 42
17 68 196
17 69 91
17 70 161
17 71 126
17 72 147
17 73 49
17 74 70
17 75 182
17 76 161
17 77 203
17 78 98
17 79 91
17 80 91
17 81 189
17 82 112
17 83 119
17 84 112
17 85 105
17 86 98
17 87 112
17 88 210
17 89 70
17 90 63
17 91 140
17 92 126
17 93 140
17 94 133
17 95 203
17 96 35
17 97 140
17 98 56
17 99 140
17 100 140
18 18 -23436
18 19 378
18 20 84
18 21 238
18 22 98
18 23 420
18 24 350
18 25 364
18 26 168
18 27 308
18 28 112
18 29 84
18 30 322
18 31 168
18 32 140
18 33 336
18 34 252
18 35 126
18 36 224
18 37 112
18 38 406
18 39 196
18 40 266
18 41 252
18 42 378
18 43 112
18 44 210
18 45 420
18 46 252
18 47 280
18 48 308
18 49 126
18 50 154
18 51 406
18 52 224
18 53 336
18 54 294
18 55 294
18 56 392
18 57 70
18 58 140
18 59 266
18 60 420
18 61 350
18 62 350
18 63 140
18 64 182
18 65 168
18 66 70
18 67 84
18 68 392
18 69 182
18 70 322
18 71 252
18 72 294
18 73 98
18 74 140
18 75 364
18 76 322
18 77 406
18 78 196
18 79 182
18 80 182
18 81 378
18 82 224
18 83 238
18 84 224
18 85 210
18 86 196
18 87 224
18 88 420
18 89 140
18 90 126
18 91 280
18 92 252
18 93 280
18 94 266
18 95 406
18 96 70
18 97 280
18 98 112
18 99 280
18 100 280
19 19 -44847
19 20 162
19 21 459
19 22 189
19 23 810
19 24 675
19 25 702
19 26 324
19 27 594
19 28 216
19 29 162
19 30 621
19 31 324
19 32 270
19 33 648
19 34 486
19 35 243
19 36 432
19 37 216
19 38 783
19 39 378
19 40 513
19 41 486
19 42 729
19 43 216
19 44 405
19 45 810
19 46 486
19 47 540
19 48 594
19 49 243
19 50 297
19 51 783
19 52 432
19 53 648
19 54 567
19 55 567
19 56 756
19 57 135
19 58 270
19 59 513
19 60 810
19 61 675
19 62 675
19 63 270
19 64 351
19 65 324
19 66 135
19 67 162
19 68 756
19 69 351
19 70 621
19 71 486
19 72 567
19 73 189
19 74 270
19 75 702
19 76 621
19 77 783
19 78 378
19 79 351
19 80 351
19 81 729
19 82 432
19 83 459
19 84 432
19 85 405
19 86 378
19 87 432
19 88 810
19 89 270
19 90 243
19 91 540
19 92 486
19 93 540
19 94 513
19 95 783
19 96 135
19 97 540
19 98 216
19 99 540
19 100 540
20 20 -10092
20 21 102
20 22 42
20 23 180
20 24 150
20 25 156
20 26 72
20 27 132
20 28 48
20 29 36
20 30 138
20 31 72
20 32 60
20 33 144
20 34 108
20 35 54
20 36 96
20 37 48
20 38 174
20 39 84
20 40 114
20 41 108
20 42 162
20 43 48
20 44 90
20 45 180
20 46 108
20 47 120
20 48 132
20 49 54
20 50 66
20 51 174
20 52 96
20 53 144
20 54 126
20 55 126
20 56 168
20 57 30
20 58 60
20 59 114
20 60 180
20 61 150
20 62 150
20 63 60
20 64 78
20 65 72
20 66 30
20 67 36
20 68 168
20 69 78
20 70 138
20 71 108
20 72 126
20 73 42
20 74 60
20 75 156
20 76 138
20 77 174
20 78 84
20 79 78
20 80 78
20 81 162
20 82 96
20 83 102
20 84 96
20 85 90
20 86 84
20 87 96
20 88 180
20 89 60
20 90 54
20 91 120
20 92 108
20 93 120
20 94 114
20 95 174
20 96 30
20 97 120
20 98 48
20 99 120
20 100 120
21 21 -28407
21 22 119
21 23 510
21 24 425
21 25 442
21 26 204
21 27 374
21 28 136
21 29 102
21 30 391
21 31 204
21 32 170
21 33 408
21 34 306
21 35 153
21 36 272
21 37 136
21 38 493
21 39 238
21 40 323
21 41 306
21 42 459
21 43 136
21 44 255
21 45 510
21 46 306
21 47 340
21 48 374
21 49 153
21 50 187
21 51 493
21 52 272
21 53 408
21 54 357
21 55 357
21 56 476
21 57 85
21 58 170
21 59 323
21 60 510
21 61 425
21 62 425
21 63 170
21 64 221
21 65 204
21 66 85
21 67 102
21 68 476
21 69 221
21 70 391
21 71 306
21 72 357
21 73 119
21 74 170
21 75 442
21 76 391
21 77 493
21 78 238
21 79 221
21 80 221
21 81 459
21 82 272
21 83 289
21 84 272
21 85 255
21 86 238
21 87 272
21 88 510
21 89 170
21 90 153
21 91 340
21 92 306
21 93 340
21 94 323
21 95 493
21 96 85
21 97 340
21 98 136
21 99 340
21 100 340
22 22 -11767
22 23 210
22 24 175
22 25 182
22 26 84
22 27 154
22 28 56
22 29 42
22 30 161
22 31 84
22 32 70
22 33 168
22 34 126
22 35 63
22 36 112
22 37 56
22 38 203
22 39 98
22 40 133
22 41 126
22 42 189
22 43 56
22 44 105
22 45 210
22 46 126
22 47 140
22 48 154
22 49 63
22 50 77
22 51 203
22 52 112
22 53 168
22 54 147
22 55 147
22 56 196
22 57 35
22 58 70
22 59 133
22 60 210
22 61 175
22 62 175
22 63 70
22 64 91
22 65 84
22 66 35
22 67 42
22 68 196
22 69 91
22 70 161
22 71 126
22 72 147
22 73 49
22 74 70
22 75 182
22 76 161
22 77 203
22 78 98
22 79 91
22 80 91
22 81 189
22 82 112
22 83 119
22 84 112
22 85 105
22 86 98
22 87 112
22 88 210
22 89 70
22 90 63
22 91 140
22 92 126
22 93 140
22 94 133
22 95 203
22 96 35
22 97 140
22 98 56
22 99 140
22 100 140
23 23 -49740
23 24 750
23 25 780
23 26 360
23 27 660
23 28 240
23 29 180
23 30 690
23 31 360
23 32 300
23 33 720
23 34 540
23 35 270
23 36 480
23 37 240
23 38 870
23 39 420
23 40 570
23 41 540
23 42 810
23 43 240
23 44 450
23 45 900
23 46 540
23 47 600
23 48 660
23 49 270
23 50 330
23 51 870
23 52 480
23 53 720
23 54 630
23 55 630
23 56 840
23 57 150
23 58 300
23 59 570
23 60 900
23 61 750
23 62 750
23 63 300
23 64 390
23 65 360
23 66 150
23 67 180
23 68 840
23 69 390
23 70 690
23 71 540
23 72 630
23 73 210
23 74 300
23 75 780
23 76 690
23 77 870
23 78 420
23 79 390
23 80 390
23 81 810
23 82 480
23 83 510
23 84 480
23 85 450
23 86 420
23 87 480
23 88 900
23 89 300
23 90 270
23 91 600
23 92 540
23 93 600
23 94 570
23 95 870
23 96 150
23 97 600
23 98 240
23 99 600
23 100 600
24 24 -41575
24 25 650
24 26 300
24 27 550
24 28 200
24 29 150
24 30 575
24 31 300
24 32 250
24 33 600
24 34 450
24 35 225
24 36 400
24 37 200
24 38 725
24 39 350
24 40 475
24 41 450
24 42 675
24 43 200
24 44 375
24 45 750
24 46 450
24 47 500
24 48 550
24 49 225
24 50 275
24 51 725
24 52 400
24 53 600
24 54 525
24 55 525
24 56 700
24 57 125
24 58 250
24 59 475
24 60 750
24 61 625
24 62 625
24 63 250
24 64 325
24 65 300
24 66 125
24 67 150
24 68 700
24 69 325
24 70 575
24 71 450
24 72 525
24 73 175
24 74 250
24 75 650
24 76 575
24 77 725
24 78 350
24 79 325
24 80 325
24 81 675
24 82 400
24 83 425
24 84 400
24 85 375
24 86 350
24 87 400
24 88 750
24 89 250
24 90 225
24 91 500
24 92 450
24 93 500
24 94 475
24 95 725
24 96 125
24 97 500
24 98 200
24 99 500
24 100 500
25 25 -43212
25 26 312
25 27 572
25 28 208
25 29 156
25 30 598
25 31 312
25 32 260
25 33 624
25 34 468
25 35 234
25 36 416
25 37 208
25 38 754
25 39 364
25 40 494
25 41 468
25 42 702
25 43 208
25 44 390
25 45 780
25 46 468
25 47 520
25 48 572
25 49 234
25 50 286
25 51 754
25 52 416
25 53 624
25 54 546
25 55 546
25 56 728
25 57 130
25 58 260
25 59 494
25 60 780
25 61 650
25 62 650
25 63 260
25 64 338
25 65 312
25 66 130
25 67 156
25 68 728
25 69 338
25 70 598
25 71 468
25 72 546
25 73 182
25 74 260
25 75 676
25 76 598
25 77 754
25 78 364
25 79 338
25 80 338
25 81 702
25 82 416
25 83 442
25 84 416
25 85 390
25 86 364
25 87 416
25 88 780
25 89 260
25 90 234
25 91 520
25 92 468
25 93 520
25 94 494
25 95 754
25 96 130
25 97 520
25 98 208
25 99 520
25 100 520
26 26 -20112
26 27 264
26 28 96
26 29 72
26 30 276
26 31 144
26 32 120
26 33 288
26 34 216
26 35 108
26 36 192
26 37 96
26 38 348
26 39 168
26 40 228
26 41 216
26 42 324
26 43 96
26 44 180
26 45 360
26 46 216
26 47 240
26 48 264
26 49 108
26 50 132
26 51 348
26 52 192
26 53 288
26 54 252
26 55 252
26 56 336
26 57 60
26 58 120
26 59 228
26 60 360
26 61 300
26 62 300
26 63 120
26 64 156
26 65 144
26 66 60
26 67 72
26 68 336
26 69 156
26 70 276
26 71 216
26 72 252
26 73 84
26 74 120
26 75 312
26 76 276
26 77 348
26 78 168
26 79 156
26 80 156
26 81 324
26 82 192
26 83 204
26 84 192
26 85 180
26 86 168
26 87 192
26 88 360
26 89 120
26 90 108
26 91 240
26 92 216
26 93 240
26 94 228
26 95 348
26 96 60
26 97 240
26 98 96
26 99 240
26 100 240
27 27 -36652
27 28 176
27 29 132
27 30 506
27 31 264
27 32 220
27 33 528
27 34 396
27 35 198
27 36 352
27 37 176
27 38 638
27 39 308
27 40 418
27 41 396
27 42 594
27 43 176
27 44 330
27 45 660
27 46 396
27 47 440
27 48 484
27 49 198
27 50 242
27 51 638
27 52 352
27 53 528
27 54 462
27 55 462
27 56 616
27 57 110
27 58 220
27 59 418
27 60 660
27 61 550
27 62 550
27 63 220
27 64 286
27 65 264
27 66 110
27 67 132
27 68 616
27 69 286
27 70 506
27 71 396
27 72 462
27 73 154
